Id,ClosedAccount,Age,Gender,Education,CivilState,Salary,Product,NumMonthsBeingClient,NumProductsClient,NumMonthsWithoutOperating,NumRelationshipsLast12Months,CreditLimit,CreditNotPayed,SumTransactionAmount,NumTransactions,Total_Ct_Chng_Q4_Q1,NumAvgTransactions
714665733,YES,42.0,M,Graduate,Single,$60K - $80K,Blue,36,5,1,0,2727.0,834.0,1294,26,0.444,0.306
816089433,YES,49.0,M,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343.0,1581.0,1545,31,0.824,0.473
716991933,NO,53.0,F,Uneducated,,Less than $40K,Blue,35,6,3,1,9786.0,0.0,820,25,0.562,0.0
714534108,YES,45.0,F,High School,Married,$40K - $60K,Blue,36,4,1,3,6407.0,1884.0,1675,47,0.469,0.294
787456608,YES,29.0,M,High School,Married,$80K - $120K,Blue,15,6,2,2,4158.0,1635.0,1678,37,0.542,0.393
717090183,YES,60.0,M,Doctorate,Married,$120K +,Blue,50,6,1,2,21697.0,2144.0,2117,48,0.655,0.099
772782708,YES,50.0,M,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383.0,1688.0,1721,56,0.75,0.054
710722908,YES,53.0,M,Doctorate,Single,$120K +,Blue,36,3,1,0,30883.0,1694.0,1267,23,0.533,0.055
795155433,YES,,M,Unknown,Married,$80K - $120K,Blue,38,6,3,1,12918.0,1345.0,1562,33,1.2,0.104
715271733,YES,50.0,F,Uneducated,Single,Less than $40K,Blue,37,3,3,0,8520.0,814.0,1193,35,0.346,0.096
771706308,YES,46.0,M,Doctorate,Single,$80K - $120K,Blue,34,4,3,2,14310.0,694.0,1254,34,0.478,0.048
713989233,YES,61.0,M,Post-Graduate,Married,Unknown,Blue,53,6,2,3,14434.0,1927.0,1731,32,3.571,0.134
780198258,YES,,M,College,Single,$120K +,Blue,36,5,2,1,7793.0,1705.0,1099,39,0.696,0.219
802002858,NO,62.0,F,High School,Married,Unknown,Blue,56,2,1,2,8990.0,0.0,747,19,0.583,0.0
716290233,YES,43.0,F,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343.0,0.0,1352,35,0.944,0.0
828298908,YES,54.0,M,Graduate,Married,$120K +,Blue,50,4,2,0,2872.0,2035.0,1770,47,0.741,0.709
788946783,YES,50.0,M,Unknown,Single,$120K +,Blue,36,5,1,3,9697.0,0.0,1812,50,0.923,0.0
720697908,YES,35.0,M,High School,Married,$40K - $60K,Blue,21,3,3,1,2967.0,1843.0,1673,58,0.526,0.621
780598383,YES,35.0,M,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,2148.0,1545.0,2167,65,0.512,0.719
715345833,YES,36.0,F,High School,Single,Less than $40K,Blue,36,6,3,1,6116.0,2517.0,2369,56,0.75,0.412
710831133,YES,42.0,M,Unknown,Married,$80K - $120K,Blue,36,5,2,2,18085.0,1487.0,1582,47,1.043,0.082
766706358,YES,39.0,F,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524.0,1395.0,1800,33,0.5,0.553
816533733,YES,50.0,M,Unknown,Married,$80K - $120K,Blue,45,5,2,2,33951.0,0.0,1567,44,0.467,0.0
712373208,NO,43.0,M,Doctorate,Single,$60K - $80K,Blue,35,3,3,2,3312.0,0.0,647,19,0.462,0.0
721433283,YES,39.0,F,High School,Single,$40K - $60K,Blue,20,3,2,2,9956.0,1117.0,1447,39,0.696,0.112
720680058,YES,47.0,M,Post-Graduate,Married,Less than $40K,Blue,36,6,1,3,3888.0,1663.0,1145,37,0.423,0.428
716909283,YES,60.0,,Post-Graduate,Single,$80K - $120K,Blue,48,3,1,3,30655.0,0.0,3280,78,0.625,0.0
754654383,YES,30.0,M,High School,Married,Less than $40K,Blue,23,4,2,0,2997.0,1393.0,1577,35,0.522,0.465
719226333,YES,44.0,M,Unknown,Single,$60K - $80K,Blue,24,5,3,2,11042.0,2211.0,1140,25,0.786,0.2
779759058,YES,52.0,M,Graduate,Single,$120K +,Blue,41,6,3,2,3386.0,1794.0,1736,40,1.105,0.53
718206783,YES,45.0,F,Unknown,Single,Less than $40K,Gold,36,6,1,3,15987.0,1648.0,1436,36,1.25,0.103
715783758,YES,40.0,M,Graduate,Divorced,$120K +,Blue,30,5,3,3,25188.0,1295.0,1513,38,0.583,0.051
771190083,YES,36.0,F,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705.0,2505,69,0.568,0.707
713135883,YES,65.0,F,High School,Married,Unknown,Blue,53,4,3,0,4315.0,717.0,1723,51,0.5,0.166
778799583,YES,35.0,F,Unknown,Married,Less than $40K,Blue,24,6,1,1,2592.0,2227.0,1695,48,0.548,0.859
808796208,YES,54.0,F,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,2517.0,1532,44,0.692,0.46
708313608,YES,53.0,M,Unknown,Married,$80K - $120K,Blue,43,5,3,0,2464.0,2116.0,2110,43,1.048,0.859
779330208,YES,62.0,,College,Married,Less than $40K,Blue,44,3,2,3,2378.0,1610.0,1807,45,0.607,0.677
794498733,YES,40.0,M,Unknown,Single,$120K +,Blue,21,6,4,3,20056.0,1602.0,1687,46,0.533,0.08
807964908,YES,41.0,M,High School,Married,$60K - $80K,Blue,36,4,2,2,8013.0,2025.0,1481,45,0.452,0.253
823845783,YES,53.0,M,Unknown,Married,$120K +,Blue,49,6,2,3,3386.0,1984.0,1318,37,0.194,0.586
711748983,YES,30.0,M,High School,Married,$60K - $80K,Blue,17,3,3,2,7906.0,1631.0,1946,45,0.552,0.206
718064283,YES,46.0,M,Uneducated,Divorced,$60K - $80K,Blue,34,4,3,0,11501.0,713.0,1481,41,0.519,0.062
710492733,YES,29.0,M,Post-Graduate,Single,$40K - $60K,Blue,19,4,1,2,13632.0,1482.0,2168,42,2.5,0.109
779016408,YES,37.0,F,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,1791.0,1583,32,0.6,0.803
717787533,YES,51.0,F,High School,Married,Less than $40K,Blue,40,4,1,1,5158.0,2190.0,1229,34,0.478,0.425
714851058,YES,31.0,M,Graduate,Married,$40K - $60K,Blue,21,3,3,0,2158.0,1729.0,1718,42,0.448,0.801
823535133,YES,,M,Uneducated,Unknown,$80K - $120K,Blue,41,6,2,2,23271.0,1262.0,1402,34,0.889,0.054
708455883,NO,57.0,M,Graduate,Single,$80K - $120K,Blue,36,2,3,2,10244.0,861.0,1127,29,0.381,0.084
780095808,YES,43.0,M,Unknown,Divorced,$60K - $80K,Blue,30,3,2,1,2588.0,1669.0,1053,31,0.55,0.645
709207458,YES,44.0,M,Graduate,Married,$40K - $60K,Blue,27,4,2,3,10747.0,1603.0,1340,25,0.923,0.149
763895958,YES,53.0,M,High School,Married,$120K +,Blue,46,4,3,1,7474.0,0.0,732,21,0.615,0.0
715942683,YES,32.0,F,Graduate,Single,Less than $40K,Blue,36,3,1,3,,0.0,2346,71,0.651,0.0
721301733,YES,53.0,M,Graduate,Married,$80K - $120K,Blue,38,6,3,2,22140.0,733.0,1580,45,0.667,0.033
711927108,NO,54.0,M,High School,Married,$80K - $120K,Blue,36,2,3,4,9457.0,350.0,1196,28,0.333,0.037
718083483,YES,42.0,M,Uneducated,Unknown,Less than $40K,Blue,35,4,5,0,6218.0,2134.0,2086,50,0.786,0.343
717548358,YES,38.0,F,College,Married,Less than $40K,Blue,25,3,3,1,2580.0,2265.0,1665,57,0.629,0.878
816829608,YES,44.0,M,Unknown,Married,$80K - $120K,Blue,39,6,2,2,1438.3,0.0,1495,39,0.393,0.0
713936583,YES,54.0,M,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224.0,1892.0,2187,58,0.657,0.304
709682658,YES,37.0,F,High School,Single,$40K - $60K,Blue,36,5,3,1,3093.0,2517.0,1371,23,0.917,0.814
793889508,YES,48.0,F,Graduate,Married,$40K - $60K,Blue,42,4,3,3,4076.0,0.0,1235,37,0.682,0.0
714648933,YES,55.0,F,Graduate,Married,Unknown,Blue,36,3,2,0,4861.0,1123.0,1556,40,0.538,0.231
711556533,YES,43.0,F,Graduate,Unknown,Unknown,Blue,36,6,3,3,9851.0,0.0,1212,24,0.6,0.0
717420333,YES,37.0,M,High School,Single,$60K - $80K,Blue,26,4,3,2,7349.0,2517.0,2701,60,0.714,0.342
768921933,YES,,M,High School,Married,$60K - $80K,Blue,28,3,3,3,2853.0,2420.0,1750,47,0.808,0.848
714311583,YES,46.0,F,Graduate,Single,Unknown,Blue,36,4,3,2,17023.0,1084.0,1610,43,0.387,0.064
717707133,YES,32.0,M,Unknown,Single,$40K - $60K,Blue,24,6,2,3,10060.0,2322.0,2184,63,1.032,0.231
716043258,YES,53.0,M,Unknown,Married,$40K - $60K,Blue,41,6,1,2,1595.0,870.0,1745,41,0.577,0.545
716343408,YES,46.0,M,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475.0,1385.0,1381,40,0.481,0.163
718909158,YES,38.0,M,College,Married,Less than $40K,Blue,25,6,3,3,5559.0,658.0,1793,37,0.947,0.118
719471433,YES,31.0,F,Graduate,Married,Less than $40K,Blue,22,3,3,2,2917.0,2127.0,1831,36,1.0,0.729
712763808,YES,38.0,M,Unknown,Single,$60K - $80K,Blue,36,3,3,3,6692.0,2037.0,1468,36,0.241,0.304
711147483,NO,46.0,F,Graduate,Single,Less than $40K,Blue,28,2,2,3,8551.0,1067.0,1097,32,0.778,0.125
719788833,YES,47.0,M,High School,Married,$60K - $80K,Blue,36,6,2,3,10569.0,0.0,1682,44,1.0,0.0
715168983,YES,47.0,F,Graduate,Married,Less than $40K,Blue,36,5,2,2,7051.0,0.0,1451,37,0.194,0.0
714306258,YES,56.0,M,College,Married,$60K - $80K,Blue,46,3,2,1,10117.0,2242.0,1509,44,0.467,0.222
713828208,YES,47.0,M,Uneducated,Unknown,$60K - $80K,Blue,36,6,2,1,8311.0,0.0,1895,57,0.425,0.0
710574558,YES,47.0,M,Graduate,Single,$80K - $120K,Blue,41,5,3,2,26442.0,1642.0,1403,40,0.429,0.062
710947683,YES,64.0,F,Graduate,Married,Less than $40K,Blue,51,6,3,1,4920.0,1142.0,1420,31,0.348,0.232
711113958,YES,37.0,F,Unknown,Married,Less than $40K,Blue,25,6,2,1,1438.3,674.0,1717,31,0.722,0.469
718923858,YES,42.0,M,College,Married,$60K - $80K,Silver,29,5,2,2,26750.0,1204.0,1131,29,0.318,0.045
752666508,YES,41.0,M,College,Married,$80K - $120K,Silver,34,4,3,3,34516.0,1347.0,1005,22,1.0,0.039
712672083,YES,65.0,F,High School,Married,Less than $40K,Blue,36,3,3,2,1438.3,747.0,948,24,0.714,0.519
719863758,YES,49.0,F,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,1869.0,758.0,1549,34,0.478,0.406
720990183,NO,54.0,M,High School,Married,$60K - $80K,Blue,36,5,2,3,14539.0,0.0,965,26,0.529,0.0
720718908,YES,46.0,M,Uneducated,Single,$120K +,Blue,36,5,1,3,26977.0,1961.0,1958,41,1.05,0.073
721250358,YES,50.0,M,Unknown,Married,$40K - $60K,Blue,36,3,1,3,5426.0,1478.0,1266,22,0.571,0.272
779773533,YES,50.0,F,Unknown,Married,Less than $40K,Blue,34,6,1,3,7623.0,2517.0,1367,29,1.071,0.33
708249708,YES,48.0,F,Doctorate,Married,Less than $40K,Blue,39,3,3,3,4844.0,1576.0,1489,48,0.6,0.325
713967783,YES,62.0,F,Unknown,Married,Unknown,Blue,52,6,1,1,2683.0,1707.0,1582,33,0.941,0.636
779506158,YES,39.0,F,College,Married,Less than $40K,Blue,22,3,1,2,3214.0,2257.0,2516,42,0.75,0.702
759823158,YES,46.0,M,Unknown,Married,$60K - $80K,Blue,39,4,3,3,5374.0,2324.0,1557,49,0.4,0.432
716608608,NO,41.0,M,Uneducated,Married,$80K - $120K,Blue,33,5,3,3,8004.0,1452.0,1084,32,0.524,0.181
789528183,YES,39.0,F,Graduate,Married,Unknown,Blue,31,4,2,3,1438.3,997.0,2583,47,0.958,0.693
708895158,YES,46.0,M,Unknown,Married,$80K - $120K,Blue,34,3,3,3,2925.0,2365.0,1371,30,0.579,0.809
824805858,YES,39.0,F,Uneducated,Single,Less than $40K,Blue,35,5,3,3,9235.0,1479.0,1537,49,0.581,0.16
720840108,YES,44.0,M,Uneducated,Married,Less than $40K,Blue,24,5,3,0,8837.0,2103.0,3753,60,0.875,0.238
787595658,YES,57.0,F,Unknown,Single,Less than $40K,Blue,29,6,1,1,8801.0,1421.0,1104,31,0.292,0.161
720244983,YES,40.0,M,Unknown,Single,$40K - $60K,Blue,28,4,1,1,3563.0,1707.0,1482,42,0.312,0.479
713220258,YES,65.0,F,High School,Married,Unknown,Blue,36,4,3,2,8138.0,2104.0,1299,29,0.812,0.259
813469458,YES,26.0,F,Graduate,Single,$40K - $60K,Blue,20,6,3,3,1438.3,673.0,2167,48,0.412,0.468
788939358,YES,47.0,M,High School,Unknown,$60K - $80K,Blue,33,4,2,2,2458.0,1399.0,1563,40,1.222,0.569
718870158,YES,47.0,M,High School,Married,$60K - $80K,Blue,34,5,2,3,,1635.0,1772,52,0.486,0.356
788673708,NO,57.0,F,High School,Married,$40K - $60K,Blue,45,2,1,3,1438.3,0.0,1254,35,0.842,0.0
711809283,YES,31.0,M,Unknown,Married,Less than $40K,Blue,36,3,3,3,1868.0,1515.0,2229,35,0.667,0.811
816513108,YES,54.0,M,Graduate,Married,$60K - $80K,Blue,49,3,1,2,5269.0,1099.0,2195,63,0.969,0.209
718594608,YES,43.0,F,Post-Graduate,Married,Unknown,Blue,36,3,3,3,20156.0,1759.0,1362,28,0.556,0.087
823606983,YES,39.0,M,College,Married,$60K - $80K,Blue,35,4,3,2,7410.0,2517.0,2398,37,1.176,0.34
717028158,YES,53.0,M,Graduate,Married,$120K +,Blue,44,3,2,3,12163.0,2082.0,2649,56,0.697,0.171
788485908,YES,44.0,M,Unknown,Married,$60K - $80K,Blue,37,3,2,3,6224.0,0.0,1463,34,0.889,0.0
714472608,YES,59.0,M,College,Married,Less than $40K,Blue,49,3,3,3,4250.0,1095.0,1174,27,0.8,0.258
710793783,YES,53.0,F,Graduate,Married,Unknown,Blue,40,6,3,1,12059.0,1978.0,1836,36,0.895,0.164
794340033,YES,34.0,F,Uneducated,Married,$40K - $60K,Blue,28,5,1,3,2799.0,1762.0,1817,39,0.56,0.63
716462658,YES,47.0,M,Doctorate,,$80K - $120K,Blue,36,3,1,1,18037.0,0.0,1387,36,0.333,0.0
718050033,YES,54.0,M,College,Married,$120K +,Blue,43,3,2,3,5657.0,1719.0,2028,55,0.667,0.304
714023808,YES,42.0,F,Graduate,Married,Unknown,Blue,33,6,1,1,13770.0,2517.0,1582,36,0.385,0.183
716341833,YES,53.0,F,College,Married,Less than $40K,Blue,44,6,2,3,4646.0,1730.0,1774,37,0.85,0.372
719648358,YES,50.0,M,Graduate,Single,$80K - $120K,Blue,35,3,3,1,2514.0,1521.0,1636,36,0.385,0.605
816600933,NO,56.0,M,College,Married,$80K - $120K,Blue,51,3,2,3,14501.0,0.0,1031,25,0.389,0.0
714208533,NO,43.0,M,High School,Married,$60K - $80K,Blue,36,1,3,3,8663.0,288.0,916,33,0.32,0.033
713095533,YES,44.0,F,High School,Divorced,Less than $40K,Blue,36,5,3,3,2333.0,1485.0,1198,31,0.722,0.637
809967783,YES,34.0,F,Graduate,Divorced,$40K - $60K,Blue,26,5,5,3,3038.0,1539.0,2189,54,0.688,0.507
715848408,YES,61.0,M,Graduate,Unknown,$80K - $120K,Blue,52,6,6,1,8851.0,0.0,1257,36,0.44,0.0
714414483,YES,54.0,F,Unknown,Married,Less than $40K,Blue,44,6,3,1,2945.0,2206.0,1503,35,0.842,0.749
708655983,YES,49.0,F,High School,Divorced,Unknown,Blue,40,3,3,2,5267.0,0.0,1353,24,0.263,0.0
720426708,NO,56.0,M,High School,Single,$60K - $80K,Blue,45,2,1,3,8512.0,0.0,811,27,1.25,0.0
713743158,YES,47.0,M,Graduate,Married,$60K - $80K,Blue,36,4,3,2,19063.0,1714.0,1270,21,0.615,0.09
721279083,YES,53.0,M,Graduate,Single,$80K - $120K,Blue,33,5,3,3,5376.0,1177.0,1840,53,0.606,0.219
779149683,YES,30.0,F,Graduate,Divorced,Unknown,Blue,13,5,1,2,7772.0,1890.0,2585,75,0.829,0.243
714970458,YES,39.0,F,High School,Married,$40K - $60K,Blue,29,6,1,1,9173.0,2047.0,1807,33,0.737,0.223
719070108,YES,44.0,M,Graduate,Married,$80K - $120K,Silver,35,4,1,3,34516.0,1726.0,1729,52,0.677,0.05
715490733,YES,54.0,F,Uneducated,Single,Unknown,Blue,36,5,1,2,11975.0,1542.0,1211,35,0.4,0.129
714989583,YES,46.0,M,Graduate,Married,$60K - $80K,Blue,36,3,2,3,15405.0,1691.0,1763,44,0.189,0.11
820355433,YES,43.0,,Unknown,Single,$40K - $60K,Blue,38,6,1,1,2615.0,0.0,1395,34,0.259,0.0
715901508,YES,35.0,M,High School,Married,$80K - $120K,Blue,25,6,1,2,23991.0,2307.0,1843,43,0.72,0.096
710370483,YES,39.0,F,College,Married,Less than $40K,Blue,31,4,3,3,1888.0,1292.0,1517,33,1.357,0.684
778573233,YES,61.0,F,Graduate,Married,Less than $40K,Blue,54,3,2,2,3102.0,2091.0,1977,50,1.0,0.674
708833133,YES,40.0,F,Graduate,Divorced,Less than $40K,Blue,29,5,2,2,3170.0,2517.0,2027,49,0.815,0.794
719885883,YES,53.0,M,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901.0,1497,43,1.15,0.055
712523283,YES,55.0,M,Unknown,Married,$120K +,Blue,41,4,3,2,14938.0,0.0,1134,31,0.632,0.0
711309033,YES,41.0,M,Unknown,Single,$60K - $80K,Blue,24,6,2,2,17298.0,2310.0,3663,65,0.806,0.134
708134283,YES,35.0,M,Uneducated,Married,Less than $40K,Blue,36,4,3,3,3131.0,629.0,1483,31,0.632,0.201
720147633,YES,61.0,M,Unknown,Single,$40K - $60K,Blue,47,3,2,2,11915.0,1631.0,1956,63,0.537,0.137
708983658,YES,51.0,M,Uneducated,Single,$120K +,Blue,39,3,3,1,16868.0,0.0,940,25,0.471,0.0
766285608,YES,42.0,M,High School,Single,$40K - $60K,Blue,35,4,3,3,3266.0,1900.0,2183,56,0.75,0.582
779715108,YES,46.0,M,Unknown,Divorced,$80K - $120K,Blue,30,3,3,3,2770.0,1286.0,2920,74,0.721,0.464
798035358,YES,46.0,F,High School,Single,Less than $40K,Blue,40,3,2,2,3556.0,2172.0,1221,41,0.708,0.611
719391783,YES,46.0,M,Uneducated,Married,$40K - $60K,Blue,35,3,2,2,9149.0,1566.0,1790,60,0.765,0.171
809342208,YES,26.0,M,Graduate,Single,Unknown,Blue,19,4,1,2,1438.3,0.0,2005,47,0.469,0.0
780713058,YES,46.0,M,High School,Married,$60K - $80K,Blue,35,4,3,3,14701.0,1635.0,3490,69,0.533,0.111
779338683,YES,62.0,M,Graduate,Married,$60K - $80K,Blue,44,5,2,2,14825.0,962.0,1904,49,0.531,0.065
783387783,YES,55.0,M,Uneducated,Divorced,$60K - $80K,Blue,49,4,5,3,10127.0,1873.0,1647,53,0.472,0.185
787800108,YES,55.0,M,College,Married,$80K - $120K,Blue,45,5,1,2,2929.0,2431.0,1903,39,0.625,0.83
721397808,YES,32.0,M,High School,Married,$40K - $60K,Blue,24,5,2,0,3735.0,1176.0,1564,41,0.708,0.315
778698408,YES,37.0,F,Uneducated,Married,Less than $40K,Blue,18,5,1,2,2930.0,2024.0,1686,34,0.7,0.691
709545333,YES,33.0,F,High School,Single,Unknown,Blue,29,6,2,3,12716.0,1496.0,2412,64,0.6,0.118
716032233,YES,,M,College,Married,$80K - $120K,Blue,32,5,2,2,22120.0,1805.0,3981,65,0.667,0.082
717835908,YES,33.0,M,Post-Graduate,Married,$80K - $120K,Blue,22,3,3,3,1438.3,681.0,2730,48,0.778,0.473
719466558,YES,60.0,F,High School,Single,Unknown,Blue,36,3,2,2,4546.0,0.0,1361,34,0.308,0.0
778663458,NO,65.0,M,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,0.0,821,18,0.5,0.0
716024808,NO,57.0,M,Graduate,Married,$80K - $120K,Blue,36,3,3,3,4829.0,2418.0,938,21,0.4,0.501
713008308,YES,59.0,F,Unknown,Married,Less than $40K,Blue,47,5,3,2,7692.0,1678.0,1861,42,0.5,0.218
794831733,YES,45.0,F,Graduate,Married,Less than $40K,Blue,39,4,3,2,2156.0,1208.0,1345,28,0.647,0.56
713854608,YES,62.0,M,Uneducated,Married,$60K - $80K,Blue,36,6,3,3,9521.0,1669.0,2444,63,0.4,0.175
715993608,YES,51.0,M,College,Single,$120K +,Blue,41,6,3,2,26714.0,2517.0,1686,50,0.724,0.094
789368658,YES,57.0,,Graduate,Married,$80K - $120K,Blue,47,6,2,3,2092.0,1387.0,1468,30,0.304,0.663
802817358,YES,38.0,F,High School,Married,Unknown,Blue,32,4,2,1,11594.0,2072.0,2320,51,0.594,0.179
708098133,YES,32.0,F,Graduate,Married,Less than $40K,Blue,19,6,1,0,2834.0,1418.0,1598,39,0.773,0.5
801499908,YES,43.0,F,Graduate,,Less than $40K,Blue,37,4,3,2,4724.0,2056.0,1232,31,0.55,0.435
824770683,YES,51.0,F,Unknown,Divorced,Less than $40K,Blue,47,6,4,3,3049.0,1151.0,4027,76,0.52,0.378
718310733,YES,50.0,M,Unknown,Divorced,$80K - $120K,Blue,36,4,3,1,20614.0,0.0,1922,48,0.6,0.0
708162558,YES,64.0,F,Uneducated,Married,Unknown,Blue,54,6,1,2,3250.0,1992.0,1355,36,0.565,0.613
721129383,YES,53.0,F,Doctorate,Married,Less than $40K,Blue,36,3,1,2,3128.0,2517.0,2361,42,0.826,0.805
721249158,NO,42.0,M,Uneducated,Single,$60K - $80K,Blue,30,2,2,3,6414.0,0.0,708,14,0.4,0.0
721049658,YES,53.0,M,Graduate,Single,$80K - $120K,Blue,34,6,3,0,2506.0,0.0,1687,62,0.59,0.0
806392908,YES,52.0,F,High School,Single,Unknown,Blue,47,6,2,3,7469.0,2338.0,1212,33,0.32,0.313
714886533,YES,60.0,F,High School,Married,Less than $40K,Blue,36,4,3,2,3460.0,2517.0,1752,34,1.125,0.727
772375533,YES,30.0,M,Graduate,Married,$80K - $120K,Blue,19,5,3,2,9959.0,,1560,39,0.696,0.239
826775058,YES,43.0,F,Uneducated,Married,Less than $40K,Blue,39,4,1,2,4175.0,2517.0,1520,36,0.44,0.603
711878733,YES,60.0,M,Uneducated,Married,$60K - $80K,Blue,48,3,1,3,10264.0,2073.0,1685,45,0.364,0.202
714550383,YES,46.0,M,High School,Single,$40K - $60K,Blue,36,4,3,3,4129.0,0.0,1678,40,1.0,0.0
712636308,YES,65.0,F,High School,Married,$40K - $60K,Blue,45,6,2,2,2658.0,1514.0,1627,26,1.0,0.57
772139433,YES,,F,College,Single,$40K - $60K,Blue,33,4,2,3,4589.0,1240.0,1637,61,0.906,0.27
709058808,YES,56.0,F,College,Married,Less than $40K,Blue,36,6,1,2,2781.0,1035.0,1707,42,1.211,0.372
813240408,YES,45.0,F,High School,Married,Unknown,Blue,39,4,3,2,24880.0,836.0,1208,25,1.083,0.034
767753958,YES,37.0,M,Graduate,Unknown,$40K - $60K,Blue,31,6,1,2,8504.0,1956.0,1881,51,0.417,0.23
710111733,YES,48.0,M,High School,Married,$80K - $120K,Blue,39,5,1,3,8091.0,1996.0,1360,28,0.647,0.247
761544333,YES,37.0,F,College,Married,$40K - $60K,Blue,30,4,4,3,3417.0,2517.0,1641,32,0.882,0.737
788814783,YES,39.0,M,Uneducated,Single,$60K - $80K,Blue,22,4,3,3,9204.0,845.0,1820,58,0.611,0.092
715034358,YES,41.0,M,Graduate,Married,$120K +,Blue,32,5,2,3,14302.0,2097.0,1505,35,0.591,0.147
709624533,YES,55.0,F,High School,Married,Less than $40K,Blue,45,5,2,0,3187.0,2517.0,1627,38,0.652,0.79
709942383,YES,34.0,M,Graduate,Married,$80K - $120K,Blue,36,5,3,2,6313.0,782.0,1703,34,0.889,0.124
803957508,YES,52.0,M,Unknown,Single,$80K - $120K,Blue,47,6,1,3,15904.0,1024.0,1433,33,0.5,0.064
713378133,YES,54.0,F,Post-Graduate,Single,Less than $40K,Silver,39,6,2,3,11696.0,2288.0,2445,60,0.765,0.196
709217358,YES,40.0,M,Post-Graduate,,$80K - $120K,Blue,36,5,3,2,20371.0,1832.0,1665,45,0.8,0.09
720998358,YES,52.0,M,High School,Married,$120K +,Silver,41,3,3,1,34516.0,1043.0,1489,38,0.357,0.03
721051908,YES,45.0,M,Graduate,Single,$60K - $80K,Blue,33,3,1,3,7552.0,0.0,1393,32,0.455,0.0
715232058,YES,61.0,M,Post-Graduate,Married,$40K - $60K,Blue,53,5,1,2,5561.0,1434.0,1820,42,0.826,0.258
806250783,YES,57.0,F,High School,Married,Less than $40K,Blue,52,6,3,2,1441.0,0.0,2742,58,0.758,0.0
817245183,YES,51.0,M,Unknown,Unknown,$120K +,Blue,33,6,2,2,19715.0,1014.0,1979,40,0.667,0.051
713670333,YES,60.0,M,Unknown,Single,Less than $40K,Blue,52,5,3,2,2486.0,1464.0,1378,27,0.421,0.589
826477083,YES,48.0,F,College,Married,Less than $40K,Blue,44,5,1,3,4570.0,2439.0,1520,34,0.7,0.534
788728608,YES,34.0,M,High School,Married,$40K - $60K,Blue,13,3,3,2,3870.0,1394.0,1588,36,0.714,0.36
717190533,YES,49.0,M,High School,Married,$60K - $80K,Blue,36,6,3,2,12938.0,661.0,1282,32,0.778,0.051
716580033,YES,53.0,M,High School,Married,$120K +,Blue,36,3,1,3,21178.0,1796.0,1872,59,1.107,0.085
711644508,YES,34.0,M,Uneducated,Single,$80K - $120K,Blue,36,3,2,0,12182.0,1136.0,2295,63,0.5,0.093
714334383,YES,54.0,M,Graduate,Married,$60K - $80K,Blue,42,6,2,0,3583.0,0.0,1065,28,1.545,0.0
720611058,YES,40.0,M,Graduate,Single,$120K +,Blue,27,4,2,3,17018.0,0.0,1550,47,0.621,0.0
712420833,YES,49.0,F,College,Single,Unknown,Blue,41,6,3,2,16031.0,2245.0,1527,57,0.462,0.14
713845083,NO,41.0,F,High School,Single,Less than $40K,Blue,36,6,2,3,4203.0,2517.0,1489,43,0.536,0.599
713756508,YES,46.0,M,Graduate,Divorced,Less than $40K,Blue,36,5,1,3,4213.0,997.0,1264,30,0.667,0.237
735565158,YES,46.0,M,Graduate,Married,$60K - $80K,Blue,33,6,2,2,21548.0,1180.0,1582,38,0.652,0.055
714131058,YES,30.0,M,Graduate,Unknown,$60K - $80K,Blue,36,3,5,3,18513.0,2517.0,1567,33,0.941,0.136
717180633,YES,59.0,M,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,2,2483.0,1372.0,1704,35,0.458,0.553
717295683,YES,50.0,M,Doctorate,Single,$80K - $120K,Blue,38,5,2,2,3460.0,1881.0,1546,35,1.059,0.544
713128833,YES,49.0,M,Unknown,Unknown,$60K - $80K,Blue,36,5,3,2,6511.0,1790.0,1478,38,0.267,0.275
813499458,NO,45.0,M,High School,Unknown,$60K - $80K,Blue,40,3,3,1,1438.3,0.0,2132,31,0.107,0.0
710070183,YES,53.0,F,High School,Single,Less than $40K,Blue,36,3,2,2,2615.0,1772.0,1419,38,0.357,0.678
789605658,YES,42.0,,Doctorate,Married,$40K - $60K,Blue,35,4,3,2,2985.0,2355.0,1065,27,0.588,0.789
710045058,YES,46.0,M,High School,Married,$40K - $60K,Silver,28,5,1,3,18797.0,2158.0,1364,40,0.538,0.115
710164683,YES,33.0,M,Graduate,Married,$60K - $80K,Blue,22,3,1,3,2859.0,2517.0,2247,36,0.636,0.88
710802258,YES,46.0,F,Graduate,Married,Less than $40K,Blue,38,4,3,0,2888.0,2245.0,1111,26,0.368,0.777
